comment_num,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9
803,0.372727273,0.009090909,0.009090909,0.009090909,0.190909091,0.009090909,0.190909091,0.009090909,0.009090909,0.190909091
804,0.025,0.025,0.025,0.025,0.775,0.025,0.025,0.025,0.025,0.025
805,0.007142857,0.15,0.007142857,0.078571429,0.007142857,0.292857143,0.007142857,0.007142857,0.292857143,0.15
806,0.033333333,0.7,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
807,0.016666667,0.016666667,0.016666667,0.35,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.516666667
808,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.775,0.025,0.025
809,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
810,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
811,0.1375,0.6375,0.1375,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125
812,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.7,0.033333333,0.033333333
813,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
814,0.033333333,0.7,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
815,0.033333333,0.033333333,0.033333333,0.7,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
816,0.35,0.016666667,0.016666667,0.35,0.016666667,0.016666667,0.016666667,0.016666667,0.183333333,0.016666667
817,0.05,0.05,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05
818,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.775,0.025
819,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05,0.05,0.05
820,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05,0.05
821,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.7,0.033333333,0.033333333
822,0.0125,0.0125,0.0125,0.0125,0.5125,0.0125,0.0125,0.0125,0.3875,0.0125
823,0.788888889,0.122222222,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111
824,0.02,0.02,0.62,0.02,0.22,0.02,0.02,0.02,0.02,0.02
825,0.009090909,0.009090909,0.372727273,0.009090909,0.190909091,0.009090909,0.281818182,0.009090909,0.1,0.009090909
826,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05,0.05,0.05
827,0.025,0.025,0.025,0.775,0.025,0.025,0.025,0.025,0.025,0.025
828,0.525,0.025,0.025,0.025,0.275,0.025,0.025,0.025,0.025,0.025
829,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
830,0.788888889,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.122222222,0.011111111
831,0.281818182,0.009090909,0.009090909,0.009090909,0.009090909,0.645454545,0.009090909,0.009090909,0.009090909,0.009090909
832,0.295833333,0.295833333,0.045833333,0.004166667,0.004166667,0.004166667,0.045833333,0.0875,0.2125,0.004166667
833,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.3,0.014285714,0.585714286,0.014285714
834,0.02,0.02,0.02,0.02,0.02,0.02,0.82,0.02,0.02,0.02
835,0.366666667,0.033333333,0.033333333,0.366666667,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
836,0.033333333,0.033333333,0.033333333,0.033333333,0.7,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
837,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
838,0.033333333,0.033333333,0.7,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
839,0.009090909,0.009090909,0.009090909,0.009090909,0.827272727,0.009090909,0.009090909,0.1,0.009090909,0.009090909
840,0.016666667,0.35,0.35,0.183333333,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667
841,0.02,0.22,0.62,0.02,0.02,0.02,0.02,0.02,0.02,0.02
842,0.016666667,0.183333333,0.016666667,0.016666667,0.016666667,0.016666667,0.683333333,0.016666667,0.016666667,0.016666667
843,0.025,0.025,0.025,0.025,0.275,0.525,0.025,0.025,0.025,0.025
844,0.275,0.025,0.525,0.025,0.025,0.025,0.025,0.025,0.025,0.025
845,0.82,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
846,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05
847,0.005882353,0.005882353,0.358823529,0.005882353,0.005882353,0.005882353,0.182352941,0.005882353,0.123529412,0.3
848,0.064705882,0.005882353,0.005882353,0.182352941,0.005882353,0.182352941,0.535294118,0.005882353,0.005882353,0.005882353
849,0.016666667,0.016666667,0.016666667,0.183333333,0.016666667,0.016666667,0.016666667,0.016666667,0.683333333,0.016666667
850,0.025,0.525,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.275
851,0.238461538,0.007692308,0.007692308,0.007692308,0.007692308,0.007692308,0.007692308,0.084615385,0.623076923,0.007692308
852,0.014285714,0.014285714,0.014285714,0.871428571,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714
853,0.233333333,0.233333333,0.011111111,0.233333333,0.011111111,0.011111111,0.233333333,0.011111111,0.011111111,0.011111111
854,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
855,0.016666667,0.183333333,0.516666667,0.016666667,0.016666667,0.016666667,0.183333333,0.016666667,0.016666667,0.016666667
856,0.0125,0.0125,0.3875,0.0125,0.0125,0.2625,0.2625,0.0125,0.0125,0.0125
857,0.02,0.02,0.02,0.02,0.22,0.02,0.22,0.22,0.02,0.22
858,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
859,0.728571429,0.014285714,0.014285714,0.157142857,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714
860,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.82,0.02
861,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
862,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
863,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.525,0.275
864,0.281818182,0.009090909,0.009090909,0.009090909,0.009090909,0.009090909,0.190909091,0.009090909,0.463636364,0.009090909
865,0.258333333,0.008333333,0.508333333,0.008333333,0.008333333,0.008333333,0.175,0.008333333,0.008333333,0.008333333
866,0.014285714,0.014285714,0.014285714,0.014285714,0.871428571,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714
867,0.62,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.22
868,0.025,0.025,0.025,0.025,0.525,0.025,0.025,0.025,0.025,0.275
869,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
870,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05,0.05
871,0.42,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.42,0.02
872,0.014285714,0.014285714,0.871428571,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714
873,0.033333333,0.366666667,0.033333333,0.366666667,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
874,0.008333333,0.091666667,0.008333333,0.175,0.091666667,0.091666667,0.508333333,0.008333333,0.008333333,0.008333333
875,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
876,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.366666667,0.366666667,0.033333333,0.033333333
877,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.683333333,0.016666667,0.183333333
878,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
879,0.366666667,0.033333333,0.033333333,0.366666667,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
880,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05,0.05
881,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.7,0.033333333,0.033333333,0.033333333
882,0.025,0.775,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
883,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
884,0.033333333,0.7,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
885,0.033333333,0.033333333,0.7,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
886,0.033333333,0.033333333,0.033333333,0.033333333,0.7,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
887,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.516666667,0.016666667,0.35
888,0.02,0.02,0.62,0.02,0.02,0.02,0.02,0.02,0.22,0.02
889,0.004761905,0.052380952,0.004761905,0.004761905,0.052380952,0.147619048,0.147619048,0.004761905,0.528571429,0.052380952
890,0.183333333,0.016666667,0.516666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.183333333
891,0.002702703,0.02972973,0.02972973,0.002702703,0.002702703,0.3,0.002702703,0.408108108,0.218918919,0.002702703
892,0.009090909,0.009090909,0.009090909,0.1,0.009090909,0.372727273,0.372727273,0.009090909,0.009090909,0.1
893,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
894,0.7,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
895,0.011111111,0.011111111,0.344444444,0.122222222,0.011111111,0.011111111,0.455555556,0.011111111,0.011111111,0.011111111
896,0.02,0.02,0.02,0.02,0.82,0.02,0.02,0.02,0.02,0.02
897,0.033333333,0.033333333,0.033333333,0.7,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
898,0.394444444,0.061111111,0.172222222,0.172222222,0.005555556,0.005555556,0.005555556,0.005555556,0.172222222,0.005555556
899,0.7,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
900,0.281818182,0.009090909,0.009090909,0.372727273,0.009090909,0.009090909,0.009090909,0.281818182,0.009090909,0.009090909
901,0.7625,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.1375,0.0125
902,0.003448276,0.003448276,0.210344828,0.727586207,0.037931034,0.003448276,0.003448276,0.003448276,0.003448276,0.003448276
903,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
904,0.05,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05
905,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
906,0.281818182,0.009090909,0.281818182,0.281818182,0.009090909,0.009090909,0.1,0.009090909,0.009090909,0.009090909
907,0.033333333,0.033333333,0.366666667,0.033333333,0.033333333,0.033333333,0.366666667,0.033333333,0.033333333,0.033333333
908,0.016666667,0.016666667,0.016666667,0.683333333,0.183333333,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667
909,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
910,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05
911,0.014285714,0.014285714,0.014285714,0.157142857,0.014285714,0.014285714,0.014285714,0.014285714,0.585714286,0.157142857
912,0.0125,0.0125,0.2625,0.0125,0.1375,0.0125,0.0125,0.0125,0.5125,0.0125
913,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
914,0.025,0.025,0.025,0.025,0.025,0.275,0.525,0.025,0.025,0.025
915,0.00625,0.00625,0.00625,0.38125,0.00625,0.00625,0.00625,0.13125,0.00625,0.44375
916,0.025,0.025,0.025,0.025,0.025,0.025,0.775,0.025,0.025,0.025
917,0.7,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
918,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.7,0.033333333,0.033333333,0.033333333
919,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.62,0.22,0.02
920,0.014285714,0.014285714,0.014285714,0.014285714,0.3,0.585714286,0.014285714,0.014285714,0.014285714,0.014285714
921,0.02,0.02,0.02,0.02,0.02,0.02,0.62,0.22,0.02,0.02
922,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
923,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05
924,0.02,0.02,0.02,0.02,0.02,0.02,0.82,0.02,0.02,0.02
925,0.033333333,0.033333333,0.033333333,0.366666667,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.366666667
926,0.025,0.025,0.025,0.025,0.025,0.025,0.525,0.025,0.275,0.025
927,0.014285714,0.3,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.585714286
928,0.033333333,0.366666667,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.366666667,0.033333333
929,0.35,0.016666667,0.016666667,0.35,0.016666667,0.183333333,0.016666667,0.016666667,0.016666667,0.016666667
930,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
931,0.073333333,0.073333333,0.006666667,0.006666667,0.006666667,0.073333333,0.006666667,0.006666667,0.073333333,0.673333333
932,0.033333333,0.366666667,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.366666667,0.033333333,0.033333333
933,0.00625,0.00625,0.13125,0.00625,0.00625,0.00625,0.00625,0.44375,0.13125,0.25625
934,0.02,0.02,0.02,0.42,0.02,0.42,0.02,0.02,0.02,0.02
935,0.033333333,0.033333333,0.033333333,0.7,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
936,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
937,0.014285714,0.157142857,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.728571429
938,0.025,0.025,0.025,0.025,0.025,0.025,0.275,0.275,0.025,0.275
939,0.22,0.02,0.02,0.02,0.02,0.02,0.22,0.02,0.02,0.42
940,0.02,0.02,0.02,0.42,0.42,0.02,0.02,0.02,0.02,0.02
941,0.011111111,0.011111111,0.788888889,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.122222222
942,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
943,0.011111111,0.011111111,0.011111111,0.011111111,0.566666667,0.344444444,0.011111111,0.011111111,0.011111111,0.011111111
944,0.033333333,0.7,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
945,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
946,0.025,0.025,0.025,0.025,0.525,0.025,0.025,0.025,0.275,0.025
947,0.455555556,0.233333333,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.233333333,0.011111111,0.011111111
948,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.7,0.033333333,0.033333333
949,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.7
950,0.025,0.025,0.025,0.525,0.025,0.025,0.025,0.025,0.025,0.275
951,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55
952,0.02,0.02,0.02,0.22,0.02,0.02,0.02,0.22,0.02,0.42
953,0.275,0.025,0.025,0.525,0.025,0.025,0.025,0.025,0.025,0.025
954,0.009090909,0.009090909,0.009090909,0.009090909,0.1,0.009090909,0.463636364,0.009090909,0.372727273,0.009090909
955,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.775,0.025,0.025
956,0.366666667,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.366666667,0.033333333,0.033333333,0.033333333
957,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05
958,0.005555556,0.283333333,0.116666667,0.005555556,0.061111111,0.005555556,0.005555556,0.505555556,0.005555556,0.005555556
959,0.025,0.025,0.025,0.775,0.025,0.025,0.025,0.025,0.025,0.025
960,0.011111111,0.344444444,0.011111111,0.011111111,0.011111111,0.011111111,0.455555556,0.122222222,0.011111111,0.011111111
961,0.025,0.025,0.775,0.025,0.025,0.025,0.025,0.025,0.025,0.025
962,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
963,0.025,0.525,0.275,0.025,0.025,0.025,0.025,0.025,0.025,0.025
964,0.29047619,0.195238095,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.004761905,0.195238095,0.29047619
965,0.033333333,0.033333333,0.033333333,0.7,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
966,0.025,0.025,0.025,0.275,0.025,0.025,0.025,0.025,0.025,0.525
967,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.775,0.025
968,0.0125,0.0125,0.8875,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125
969,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.775
970,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.35,0.016666667,0.016666667,0.516666667,0.016666667
971,0.05,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05
972,0.016666667,0.016666667,0.016666667,0.016666667,0.35,0.016666667,0.183333333,0.016666667,0.35,0.016666667
973,0.3,0.014285714,0.157142857,0.014285714,0.014285714,0.014285714,0.014285714,0.157142857,0.014285714,0.3
974,0.025,0.275,0.525,0.025,0.025,0.025,0.025,0.025,0.025,0.025
975,0.033333333,0.033333333,0.033333333,0.7,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
976,0.033333333,0.033333333,0.033333333,0.366666667,0.033333333,0.033333333,0.366666667,0.033333333,0.033333333,0.033333333
977,0.016666667,0.183333333,0.183333333,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.183333333,0.35
978,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05
979,0.02,0.02,0.42,0.02,0.02,0.02,0.42,0.02,0.02,0.02
980,0.004347826,0.047826087,0.004347826,0.004347826,0.004347826,0.22173913,0.004347826,0.265217391,0.439130435,0.004347826
981,0.275,0.025,0.525,0.025,0.025,0.025,0.025,0.025,0.025,0.025
982,0.0125,0.0125,0.8875,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125
983,0.025,0.025,0.275,0.025,0.525,0.025,0.025,0.025,0.025,0.025
984,0.011111111,0.011111111,0.566666667,0.011111111,0.344444444,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111
985,0.033333333,0.033333333,0.033333333,0.033333333,0.366666667,0.033333333,0.033333333,0.033333333,0.033333333,0.366666667
986,0.033333333,0.033333333,0.033333333,0.7,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
987,0.008333333,0.008333333,0.341666667,0.341666667,0.008333333,0.008333333,0.008333333,0.008333333,0.008333333,0.258333333
988,0.02,0.22,0.02,0.02,0.02,0.02,0.02,0.22,0.02,0.42
989,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.775
990,0.007142857,0.007142857,0.15,0.007142857,0.15,0.007142857,0.221428571,0.007142857,0.435714286,0.007142857
991,0.016666667,0.016666667,0.516666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.35
992,0.016666667,0.016666667,0.35,0.35,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.183333333
993,0.014285714,0.157142857,0.014285714,0.014285714,0.014285714,0.014285714,0.728571429,0.014285714,0.014285714,0.014285714
994,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
995,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
996,0.02,0.02,0.02,0.02,0.82,0.02,0.02,0.02,0.02,0.02
997,0.004166667,0.129166667,0.004166667,0.004166667,0.004166667,0.004166667,0.170833333,0.004166667,0.545833333,0.129166667
998,0.033333333,0.033333333,0.033333333,0.033333333,0.7,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
999,0.014285714,0.157142857,0.014285714,0.014285714,0.014285714,0.157142857,0.014285714,0.014285714,0.585714286,0.014285714
1000,0.007692308,0.007692308,0.007692308,0.546153846,0.007692308,0.007692308,0.007692308,0.084615385,0.315384615,0.007692308
1001,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05,0.05
1002,0.011111111,0.011111111,0.011111111,0.011111111,0.9,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111
1003,0.0125,0.2625,0.1375,0.1375,0.2625,0.0125,0.0125,0.0125,0.0125,0.1375
1004,0.005555556,0.005555556,0.005555556,0.061111111,0.616666667,0.005555556,0.005555556,0.005555556,0.283333333,0.005555556
1005,0.025,0.025,0.025,0.025,0.525,0.025,0.025,0.025,0.275,0.025
1006,0.014285714,0.442857143,0.157142857,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.3
1007,0.02,0.02,0.02,0.02,0.02,0.82,0.02,0.02,0.02,0.02
1008,0.005263158,0.373684211,0.005263158,0.531578947,0.005263158,0.005263158,0.005263158,0.005263158,0.005263158,0.057894737
1009,0.033333333,0.033333333,0.033333333,0.7,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
1010,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
1011,0.011111111,0.011111111,0.677777778,0.011111111,0.011111111,0.011111111,0.011111111,0.233333333,0.011111111,0.011111111
1012,0.016666667,0.016666667,0.016666667,0.85,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667
1013,0.016666667,0.016666667,0.85,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667
1014,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.011111111,0.9
1015,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1016,0.025,0.025,0.025,0.025,0.275,0.025,0.025,0.025,0.525,0.025
1017,0.009090909,0.009090909,0.009090909,0.009090909,0.009090909,0.009090909,0.009090909,0.463636364,0.009090909,0.463636364
1018,0.003703704,0.040740741,0.003703704,0.003703704,0.003703704,0.485185185,0.077777778,0.003703704,0.374074074,0.003703704
1019,0.05,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05
1020,0.85,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667
1021,0.05,0.05,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05
1022,0.42,0.02,0.02,0.22,0.02,0.02,0.02,0.02,0.02,0.22
1023,0.025,0.025,0.025,0.025,0.775,0.025,0.025,0.025,0.025,0.025
1024,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
1025,0.033333333,0.033333333,0.033333333,0.033333333,0.366666667,0.033333333,0.033333333,0.033333333,0.366666667,0.033333333
1026,0.025,0.025,0.025,0.025,0.025,0.775,0.025,0.025,0.025,0.025
1027,0.05,0.231818182,0.004545455,0.004545455,0.004545455,0.277272727,0.004545455,0.004545455,0.413636364,0.004545455
1028,0.009090909,0.281818182,0.009090909,0.009090909,0.009090909,0.645454545,0.009090909,0.009090909,0.009090909,0.009090909
1029,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.7,0.033333333,0.033333333,0.033333333
1030,0.016666667,0.016666667,0.683333333,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.183333333,0.016666667
1031,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
1032,0.02,0.62,0.02,0.02,0.02,0.02,0.22,0.02,0.02,0.02
1033,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.7625,0.1375,0.0125,0.0125
1034,0.05,0.05,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05
1035,0.275,0.275,0.275,0.025,0.025,0.025,0.025,0.025,0.025,0.025
1036,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.7,0.033333333
1037,0.02,0.42,0.02,0.02,0.42,0.02,0.02,0.02,0.02,0.02
1038,0.014285714,0.014285714,0.014285714,0.871428571,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714
1039,0.0125,0.2625,0.0125,0.0125,0.0125,0.0125,0.0125,0.1375,0.5125,0.0125
1040,0.02,0.02,0.02,0.62,0.02,0.02,0.02,0.02,0.02,0.22
1041,0.008333333,0.008333333,0.341666667,0.091666667,0.008333333,0.091666667,0.008333333,0.425,0.008333333,0.008333333
1042,0.033333333,0.033333333,0.366666667,0.033333333,0.366666667,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
1043,0.025,0.025,0.275,0.025,0.025,0.525,0.025,0.025,0.025,0.025
1044,0.025,0.025,0.775,0.025,0.025,0.025,0.025,0.025,0.025,0.025
1045,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
1046,0.033333333,0.366666667,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.366666667
1047,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.183333333,0.683333333,0.016666667
1048,0.014285714,0.014285714,0.3,0.442857143,0.014285714,0.014285714,0.014285714,0.157142857,0.014285714,0.014285714
1049,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.7
1050,0.008333333,0.008333333,0.425,0.008333333,0.008333333,0.008333333,0.008333333,0.508333333,0.008333333,0.008333333
1051,0.366666667,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.366666667
1052,0.05,0.05,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05
1053,0.016666667,0.183333333,0.683333333,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667
1054,0.025,0.025,0.775,0.025,0.025,0.025,0.025,0.025,0.025,0.025
1055,0.025,0.025,0.775,0.025,0.025,0.025,0.025,0.025,0.025,0.025
1056,0.025,0.025,0.025,0.525,0.025,0.025,0.275,0.025,0.025,0.025
1057,0.011111111,0.011111111,0.011111111,0.677777778,0.011111111,0.011111111,0.011111111,0.233333333,0.011111111,0.011111111
1058,0.21,0.01,0.71,0.01,0.01,0.01,0.01,0.01,0.01,0.01
1059,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55
1060,0.014285714,0.014285714,0.3,0.3,0.014285714,0.014285714,0.157142857,0.014285714,0.014285714,0.157142857
1061,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.871428571
1062,0.163157895,0.005263158,0.110526316,0.163157895,0.005263158,0.005263158,0.005263158,0.531578947,0.005263158,0.005263158
1063,0.033333333,0.033333333,0.033333333,0.366666667,0.033333333,0.366666667,0.033333333,0.033333333,0.033333333,0.033333333
1064,0.05,0.05,0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05
1065,0.008333333,0.008333333,0.008333333,0.258333333,0.008333333,0.425,0.091666667,0.091666667,0.008333333,0.091666667
1066,0.004761905,0.004761905,0.528571429,0.004761905,0.004761905,0.195238095,0.004761905,0.004761905,0.147619048,0.1
1067,0.0125,0.0125,0.7625,0.0125,0.0125,0.0125,0.0125,0.0125,0.1375,0.0125
1068,0.005263158,0.005263158,0.057894737,0.005263158,0.005263158,0.005263158,0.057894737,0.005263158,0.847368421,0.005263158
